Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
AMBUJACEM,EQ,January,220.1,221.8,224,220.25,223.05,223.4,222.5,2036543,453120772,17508,1004213,49.31
AMBUJACEM,EQ,January,223.4,225.45,230,223.9,229,229.15,227.7,2727761,621118934.6,45452,1657242,60.75
AMBUJACEM,EQ,January,229.15,229.7,233.5,229.6,232.25,232.8,232.13,2174191,504685320.3,33182,1330868,61.21
AMBUJACEM,EQ,January,232.8,231.35,233.15,228.1,229.95,229.45,230.14,874850,201338101.3,15855,453487,51.84
AMBUJACEM,EQ,January,229.45,231.15,231.15,226.15,228.1,229.05,228.42,1633654,373155103.7,28496,711107,43.53
AMBUJACEM,EQ,February,229.05,229.35,236.5,229,234.45,234.4,232.62,2228274,518333357.1,32104,834011,37.43
AMBUJACEM,EQ,February,234.4,235,235.6,230.5,231.25,231.6,232.73,1488349,346381650.4,22163,840123,56.45
AMBUJACEM,EQ,February,231.6,231.5,231.95,228.2,229,229.25,229.71,831310,190956094.2,11597,367564,44.22
AMBUJACEM,EQ,February,229.25,230.3,242.8,228.5,239,239.6,238.78,5393544,1287865511,49127,1150064,21.32
AMBUJACEM,EQ,February,239.6,240.9,242,234.15,235.4,234.85,236.31,1433247,338695355.3,12293,465765,32.5
AMBUJACEM,EQ,February,234.85,235.1,242,235,239,238.65,239.1,2588609,618940460.9,29127,932231,36.01
AMBUJACEM,EQ,February,238.65,239.1,244.9,237,238.1,238.4,238.64,1958912,467468766.3,12676,1220698,62.32
AMBUJACEM,EQ,February,238.4,238.4,241.3,235.7,238.05,237.55,238.06,1136518,270556982.2,29422,478438,42.1
AMBUJACEM,EQ,February,237.55,238,241.7,233.5,239,239.2,238.04,1610639,383394173.2,18344,452110,28.07
AMBUJACEM,EQ,February,239.2,239.15,239.7,234.65,237.25,237.8,236.49,1109494,262389131.5,16680,462172,41.66
AMBUJACEM,EQ,February,237.8,237.6,238.85,232.8,235,235.05,235.78,1068726,251981617.1,12039,533463,49.92
AMBUJACEM,EQ,February,235.05,232.85,236.85,232.85,235.95,235.65,235.23,1253416,294842528.6,15593,506574,40.42
AMBUJACEM,EQ,February,235.65,236.2,239.8,234.4,238,238.2,237.28,994116,235882623.8,16121,281684,28.34
AMBUJACEM,EQ,February,238.2,239,241.4,237.25,239.45,239.4,239.36,1414109,338481581.4,14334,381333,26.97
AMBUJACEM,EQ,February,239.4,238,239.6,232.75,238.9,238.95,237.02,3463345,820891889.6,33025,558883,16.14
AMBUJACEM,EQ,February,238.95,238.4,239,232.8,233.25,233.15,235.41,1424660,335384485.6,31003,550789,38.66
AMBUJACEM,EQ,February,233.15,233.55,234.45,231.05,232.8,232,232.3,2648601,615282165.4,45514,1621970,61.24
AMBUJACEM,EQ,February,232,231.8,232,226.6,230,229.9,228.69,1944289,444629969.9,34741,1104055,56.78
AMBUJACEM,EQ,February,229.9,230.65,230.65,226.25,228.5,229.35,228.27,3643448,831681803.3,48846,2073831,56.92
AMBUJACEM,EQ,March,229.35,228.8,230.9,228,228.7,228.85,229.28,1500099,343943483.6,15177,959616,63.97
AMBUJACEM,EQ,March,228.85,229.25,233.5,227.55,228.55,228.6,230.67,2028929,468008335.3,24244,827024,40.76
AMBUJACEM,EQ,March,228.6,228,230.2,224.5,225.05,225.4,225.82,1834150,414186636.5,28569,1083996,59.1
AMBUJACEM,EQ,March,225.4,225,227.25,224.4,224.9,224.95,225.22,1354047,304956395.4,19052,807534,59.64
AMBUJACEM,EQ,March,224.95,224.95,225.9,223.7,224.9,224.8,224.72,1237467,278083865,21231,694132,56.09
AMBUJACEM,EQ,March,224.8,225,227.7,222.9,225,225.25,225.36,1509986,340292786.4,28627,583730,38.66
AMBUJACEM,EQ,March,225.25,223.9,227.7,223.1,227.6,227.15,225.85,1284718,290155606,15965,510550,39.74
AMBUJACEM,EQ,March,227.15,227.5,230,227,228.45,229.05,228.97,1069153,244803684.2,27475,432027,40.41
AMBUJACEM,EQ,March,229.05,234,234.9,231,233.85,233.7,232.91,1695627,394927487.6,22182,989435,58.35
AMBUJACEM,EQ,March,233.7,233.8,235.35,232,232.5,233,233.61,1878148,438752590.4,18135,1009993,53.78
AMBUJACEM,EQ,March,233,233.8,236.2,232.75,236,235.4,234.53,1385524,324944144.6,20059,726156,52.41
AMBUJACEM,EQ,March,235.4,236.25,236.4,231.8,234.2,234.1,234.01,2156569,504664837,27050,1176430,54.55
AMBUJACEM,EQ,March,234.1,234.2,235.15,232.3,233.85,234.2,233.5,938903,219235482.9,14494,273069,29.08
AMBUJACEM,EQ,March,234.2,234.2,238.35,234.2,237.5,237.15,236.93,1673926,396600058.5,31013,584969,34.95
AMBUJACEM,EQ,March,237.15,236,236,231.55,232.8,233,233.71,1517447,354650088.6,19753,662980,43.69
AMBUJACEM,EQ,March,233,233.4,234.9,230.9,232.65,232.65,232.71,1252511,291473353.2,18408,535987,42.79
AMBUJACEM,EQ,March,232.65,233.1,234.45,228.85,229.7,229.9,231.12,1614604,373162807.9,13325,1099042,68.07
AMBUJACEM,EQ,March,229.9,229.8,230,226.95,227.75,227.6,228.05,1781771,406323969.6,17128,988800,55.5
AMBUJACEM,EQ,March,227.6,227.95,230.25,227.35,228.8,228.35,228.87,1396538,319620941.2,14574,679351,48.65
AMBUJACEM,EQ,March,228.35,228.6,231.8,228.5,230.15,230.65,230.46,1942783,447739715.4,22934,923431,47.53
AMBUJACEM,EQ,March,230.65,230.65,236,228.75,234.05,234,232.71,3539094,823569962.1,35354,2666688,75.35
AMBUJACEM,EQ,March,234,234,237.45,232.55,237.2,236.65,236.67,2172143,514074416.7,23651,1314542,60.52
AUROPHARMA,EQ,January,669.3,673,678.8,661.1,675.3,675.5,672.34,1185520,797068757.6,24475,237500,20.03
AUROPHARMA,EQ,January,675.5,674,675,666.35,673.15,672.2,671.31,794617,533432155.9,16236,240251,30.23
AUROPHARMA,EQ,January,672.2,675,678.95,664.2,666.5,666.95,670.77,1108901,743818698,19584,493889,44.54
AUROPHARMA,EQ,January,666.95,670,688.7,666.4,684,686.25,681.05,2070874,1410364522,53484,890325,42.99
AUROPHARMA,EQ,January,686.25,686.5,710,683,689.65,692.4,689.9,1493444,1030330568,38272,542986,36.36
AUROPHARMA,EQ,January,692.4,721,722.3,692,695,694.55,704.59,3556332,2505745850,54693,847289,23.82
AUROPHARMA,EQ,January,694.55,699,703.8,690.2,699,699.65,696.08,1514708,1054350563,37270,405821,26.79
AUROPHARMA,EQ,January,699.65,702.9,706.95,700.15,703,704.9,703.5,1006491,708061765.9,20904,229777,22.83
AUROPHARMA,EQ,January,704.9,690,699.45,678.4,694.4,694.8,691.96,1985183,1373666527,39011,430744,21.7
AUROPHARMA,EQ,January,694.8,694.7,713.75,694,703,704.45,705.94,1765133,1246085816,44366,656600,37.2
AUROPHARMA,EQ,January,704.45,703.95,709.5,697.6,702.5,703.3,704.91,674389,475381571.8,14075,188286,27.92
AUROPHARMA,EQ,January,703.3,700.7,714.25,700.7,706.1,707.4,708.3,943233,668089357,24724,321385,34.07
AUROPHARMA,EQ,January,707.4,706.1,730,705.4,728,724.9,719.35,1518085,1092035630,46560,588317,38.75
AUROPHARMA,EQ,January,724.9,730.8,730.8,712.55,714,714.65,718.86,1149041,826002992.5,23447,415486,36.16
AUROPHARMA,EQ,January,714.65,711.3,719.25,695,697.25,698.05,705.32,1137000,801953963.3,28485,411136,36.16
AUROPHARMA,EQ,January,698.05,695,697,681.3,693.05,692.2,690.08,985241,679898446.1,23890,283195,28.74
AUROPHARMA,EQ,January,692.2,690,713.7,686.3,711.15,711.6,703.02,1483700,1043066361,43083,436302,29.41
AUROPHARMA,EQ,January,711.6,712,715,704.25,705,705.65,708.12,909846,644284541.2,23620,415110,45.62
AUROPHARMA,EQ,January,705.65,709.8,717.55,706.75,713.25,713.6,712.42,995407,709148093.5,22968,375531,37.73
AUROPHARMA,EQ,January,713.6,713.9,714.35,693,696,695.2,699.92,1294201,905841291,29950,563769,43.56
AUROPHARMA,EQ,January,695.2,698.7,700.1,679,682,681.8,687.13,999332,686671855.4,31091,337555,33.78
AUROPHARMA,EQ,February,681.8,675,678.15,660,666,667.95,666.21,2425970,1616193579,53595,1186232,48.9
AUROPHARMA,EQ,February,667.95,666.15,692.2,656.55,689,689.75,679.92,4560953,3101099625,70752,2369770,51.96
AUROPHARMA,EQ,February,689.75,693,695.7,681.3,681.65,684.7,687.37,2530289,1739237488,63128,1516865,59.95
AUROPHARMA,EQ,February,684.7,693.9,709.3,670.2,705.6,706.45,692.62,5661786,3921460002,105567,2541387,44.89
AUROPHARMA,EQ,February,706.45,712,714.65,698.35,700.55,701.15,707.2,1914897,1354213967,46479,689094,35.99
AUROPHARMA,EQ,February,701.15,701.7,705,689,696.7,696.65,696.22,1535409,1068977354,32283,665415,43.34
AUROPHARMA,EQ,February,696.65,703.9,713.9,701.25,707,706.75,708.69,2880778,2041566036,50181,1077386,37.4
AUROPHARMA,EQ,February,706.75,705,705,676.2,678.05,679.3,685.22,3609171,2473091598,65224,1305670,36.18
AUROPHARMA,EQ,February,679.3,680,683.5,659,660.7,661.95,665.09,3267332,2173060867,88674,1635089,50.04
AUROPHARMA,EQ,February,661.95,665,669.7,653.65,655.85,658.35,661.02,2191888,1448874588,49612,949632,43.32
AUROPHARMA,EQ,February,658.35,659,661.9,633,635,636,644.83,2627758,1694448084,50671,1329487,50.59
AUROPHARMA,EQ,February,636,638,663.45,628.25,662.05,657.15,646.45,4131933,2671101230,122318,2336165,56.54
AUROPHARMA,EQ,February,657.15,662.05,672.5,657.85,664.1,664.65,666.28,4250268,2831872932,69772,2433124,57.25
AUROPHARMA,EQ,February,664.65,666.9,674.5,665.5,669,669.4,671.13,1466614,984286796.2,26348,675651,46.07
AUROPHARMA,EQ,February,669.4,672,697.75,669.3,684.4,686.05,682.64,4633917,3163287675,71371,2217055,47.84
AUROPHARMA,EQ,February,686.05,687.2,688.3,665.25,676.05,678.2,679.01,2338055,1587563265,51021,1389329,59.42
AUROPHARMA,EQ,February,678.2,678,680.9,663,667.5,666.25,670.52,4259200,2855858866,75098,2791896,65.55
AUROPHARMA,EQ,February,666.25,673,686.6,671.25,679.8,679.35,679.18,2479172,1683815674,54134,1003766,40.49
AUROPHARMA,EQ,February,679.35,683,685.85,675.25,678,677.2,680.02,1455623,989851789.6,35528,686480,47.16
AUROPHARMA,EQ,March,677.2,680.35,686.85,676.4,680,678.25,681.7,2205104,1503215914,36389,1179044,53.47
AUROPHARMA,EQ,March,678.25,680.25,684.25,666.55,666.95,668.25,673.72,1479000,996438321.6,38922,696014,47.06
AUROPHARMA,EQ,March,668.25,669.8,676,665.65,674.95,674.9,672.32,1176699,791114617.9,32976,466603,39.65
AUROPHARMA,EQ,March,674.9,677.95,678,665,667.05,667.8,668.22,1741989,1164034127,35833,987049,56.66
AUROPHARMA,EQ,March,667.8,669.9,671.95,662.7,664.8,664.45,667.23,1960895,1308362051,29708,1290245,65.8
AUROPHARMA,EQ,March,664.45,665.05,674.7,660,665.2,666.15,668.31,2066715,1381204560,32358,925305,44.77
AUROPHARMA,EQ,March,666.15,664.2,665.25,655.1,656,658.15,660.05,1701059,1122787549,37675,1047598,61.59
AUROPHARMA,EQ,March,658.15,663,666.4,649.9,651.9,652.5,657.18,2862941,1881456201,46738,1829748,63.91
AUROPHARMA,EQ,March,652.5,665,669,654.05,662,662.2,663.45,3576594,2372879738,49744,2251977,62.96
AUROPHARMA,EQ,March,662.2,666,679.9,665.2,676.8,678,674.44,1826097,1231596092,33114,746159,40.86
AUROPHARMA,EQ,March,678,682,692.9,678.5,687.45,687.6,688.08,2214300,1523610107,45759,981052,44.31
AUROPHARMA,EQ,March,687.6,690,694,677.5,687,687.55,685.59,2286132,1567339092,39075,1292717,56.55
AUROPHARMA,EQ,March,687.55,690.1,706.75,684.3,705,704.9,698.04,2341208,1634245286,47119,1005211,42.94
AUROPHARMA,EQ,March,704.9,710,710.35,687.6,690.1,691.75,695.54,2012999,1400128993,40186,635947,31.59
AUROPHARMA,EQ,March,691.75,687.6,690.9,677.5,678.95,680.55,683.25,1537581,1050552556,30900,606194,39.43
AUROPHARMA,EQ,March,680.55,681,691.8,681,686.1,686.8,686.75,1160452,796941601.5,33273,501786,43.24
AUROPHARMA,EQ,March,686.8,687.95,697,685.05,689,688.8,692.17,1251303,866109484.6,31404,592378,47.34
AUROPHARMA,EQ,March,688.8,673.55,681,665.25,673,670.1,673.35,2714444,1827773100,46551,1112155,40.97
AUROPHARMA,EQ,March,670.1,673,683.85,673,678.75,679,679.37,1668310,1133404387,41881,857052,51.37
AUROPHARMA,EQ,March,679,682.4,683.5,669.35,670,670.25,673.63,1460926,984120192.1,52419,825833,56.53
AUROPHARMA,EQ,March,670.25,673,681.5,667.5,672,671.7,674.04,4173662,2813221635,105457,2789600,66.84
AUROPHARMA,EQ,March,671.7,673.4,677.4,670.2,675,675.2,674.08,1136533,766114621.5,29849,619786,54.53
BAJAJ-AUTO,EQ,January,2632.2,2642.7,2654.3,2552,2602,2598.5,2588.33,323342,836916066.9,17703,84661,26.18
BAJAJ-AUTO,EQ,January,2598.5,2594,2632.2,2561.45,2618.9,2619.2,2601.61,420196,1093186539,21361,248097,59.04
BAJAJ-AUTO,EQ,January,2619.2,2625.2,2698.55,2615.95,2694,2684.1,2660.36,343922,914956772.3,20563,194416,56.53
BAJAJ-AUTO,EQ,January,2684.1,2694,2730,2685,2724,2723.35,2708.73,188686,511099723.4,19194,58594,31.05
BAJAJ-AUTO,EQ,January,2723.35,2721,2739.9,2696.7,2710.1,2707.35,2719.32,159484,433688755.6,15957,69778,43.75
BAJAJ-AUTO,EQ,January,2707.35,2717,2746,2708,2722.3,2723.15,2725.27,116789,318281591,12168,37946,32.49
BAJAJ-AUTO,EQ,January,2723.15,2728.25,2747.3,2712,2728.95,2740.75,2730.73,154097,420796727.5,14472,88440,57.39
BAJAJ-AUTO,EQ,January,2740.75,2746.5,2748.5,2703.55,2710.25,2718.55,2721.28,225842,614580170.7,26783,141703,62.74
BAJAJ-AUTO,EQ,January,2718.55,2715,2743.45,2707.65,2734.9,2737.15,2722.58,243299,662400711.5,11053,159149,65.41
BAJAJ-AUTO,EQ,January,2737.15,2732,2753.75,2691.2,2700,2708.55,2723.46,247719,674652806.8,14366,155787,62.89
BAJAJ-AUTO,EQ,January,2708.55,2703,2730,2686.65,2720,2721.65,2711.18,116324,315375472.9,8783,49307,42.39
BAJAJ-AUTO,EQ,January,2721.65,2711,2742,2700,2733.85,2728.9,2722.78,139584,380056471.4,13598,62260,44.6
BAJAJ-AUTO,EQ,January,2728.9,2743,2743,2687.35,2701,2699.7,2710.35,161391,437425985.2,12949,67056,41.55
BAJAJ-AUTO,EQ,January,2699.7,2698.9,2712,2681.5,2693,2695.3,2696.9,235309,634605500.6,17450,147579,62.72
BAJAJ-AUTO,EQ,January,2695.3,2689,2720,2682,2706,2701.05,2706.08,204961,554641148.6,10716,103470,50.48
BAJAJ-AUTO,EQ,January,2701.05,2695.5,2715,2685,2708.95,2706.5,2703.53,147551,398908286.9,10036,62652,42.46
BAJAJ-AUTO,EQ,January,2706.5,2712,2810,2701.65,2800.05,2798.95,2761.28,270474,746854737.3,21451,110739,40.94
BAJAJ-AUTO,EQ,January,2798.95,2815,2866,2772.75,2834,2849.65,2825.01,451576,1275707715,27157,193892,42.94
BAJAJ-AUTO,EQ,January,2849.65,2840,2885.2,2830,2859,2854.1,2849.14,194917,555345738.8,22244,108610,55.72
BAJAJ-AUTO,EQ,January,2854.1,2850.05,2852,2808.7,2827.6,2825.05,2826.12,280860,793743159.4,13003,190971,68
BAJAJ-AUTO,EQ,January,2825.05,2821.1,2919,2789.3,2838.3,2833.45,2857.72,902056,2577822779,47280,236935,26.27
BAJAJ-AUTO,EQ,February,2833.45,2838.3,2872,2812,2845,2854.15,2845.55,369867,1052475661,35022,191773,51.85
BAJAJ-AUTO,EQ,February,2854.15,2852,2858.9,2801.1,2805,2807.45,2822.11,253057,714155586.4,18653,108038,42.69
BAJAJ-AUTO,EQ,February,2807.45,2792.15,2815.4,2789,2802.3,2808.1,2805.86,236258,662906838.5,12782,128186,54.26
BAJAJ-AUTO,EQ,February,2808.1,2815.35,2825,2784.1,2805,2799.4,2802.34,316141,885934476.4,23149,240416,76.05
BAJAJ-AUTO,EQ,February,2799.4,2802,2809.7,2755,2777.2,2769.8,2767.3,321618,890013384.8,28794,207381,64.48
BAJAJ-AUTO,EQ,February,2769.8,2772.2,2788,2760.1,2782,2781.9,2778.47,282631,785281980.9,22149,208557,73.79
BAJAJ-AUTO,EQ,February,2781.9,2797.4,2810,2751.1,2796,2784.3,2769.93,213997,592757592.6,16042,102800,48.04
BAJAJ-AUTO,EQ,February,2784.3,2795,2812.8,2773.65,2798.4,2800.8,2797.34,165244,462244377.9,11703,63769,38.59
BAJAJ-AUTO,EQ,February,2800.8,2815,2817,2785,2810.5,2806.5,2800.64,116262,325608187.5,8193,58751,50.53
BAJAJ-AUTO,EQ,February,2806.5,2806.85,2810.9,2755.15,2778.25,2778.1,2775.87,287490,798035928.6,17988,157253,54.7
BAJAJ-AUTO,EQ,February,2778.1,2779.6,2802.3,2765.05,2790,2789.6,2782.27,265709,739274941.1,8227,186092,70.04
BAJAJ-AUTO,EQ,February,2789.6,2799,2799,2765,2783,2783.65,2778.53,235740,655010142.8,19624,117120,49.68
BAJAJ-AUTO,EQ,February,2783.65,2773,2792,2751,2784.4,2778.9,2776.72,437855,1215800282,15542,326995,74.68
BAJAJ-AUTO,EQ,February,2778.9,2784.4,2821.45,2764.4,2785.3,2791.5,2799.18,155317,434760461.7,12044,58970,37.97
BAJAJ-AUTO,EQ,February,2791.5,2792,2806,2774.2,2794.9,2799.25,2790.24,100217,279629340.4,10117,33585,33.51
BAJAJ-AUTO,EQ,February,2799.25,2793.5,2808.5,2777.05,2798,2799.75,2794.64,422928,1181932414,32065,327358,77.4
BAJAJ-AUTO,EQ,February,2799.75,2805,2824.45,2786,2811,2814.1,2812.7,605474,1703017296,21706,452653,74.76
BAJAJ-AUTO,EQ,February,2814.1,2810,2845,2783.55,2791,2795.05,2822.42,318398,898653837.7,18955,183426,57.61
BAJAJ-AUTO,EQ,February,2795.05,2788,2804.25,2751,2751.1,2755.9,2766.32,280728,776583165.1,20368,165537,58.97
BAJAJ-AUTO,EQ,March,2755.9,2756,2795,2752.05,2770,2769,2774.01,283157,785481582,15779,168867,59.64
BAJAJ-AUTO,EQ,March,2769,2805.5,2844.8,2791.55,2835,2832.05,2826.06,705809,1994661866,27517,475491,67.37
BAJAJ-AUTO,EQ,March,2832.05,2835,2839,2807,2830,2832.8,2823.71,186815,527511762.5,13698,89992,48.17
BAJAJ-AUTO,EQ,March,2832.8,2844.9,2896,2842.7,2885.7,2883.1,2868.89,400007,1147574591,28848,251126,62.78
BAJAJ-AUTO,EQ,March,2883.1,2885.4,2893,2870.5,2875.05,2879.45,2880.95,194245,559609734.2,9791,99114,51.03
BAJAJ-AUTO,EQ,March,2879.45,2880.4,2882.9,2851.1,2870,2869.95,2864.86,174051,498631236.7,10317,93380,53.65
BAJAJ-AUTO,EQ,March,2869.95,2860,2884.95,2852,2866,2870.7,2868.04,156617,449183220.9,10460,57318,36.6
BAJAJ-AUTO,EQ,March,2870.7,2876.8,2889.9,2853.25,2863,2864.55,2876.41,114745,330053937.6,7592,26841,23.39
BAJAJ-AUTO,EQ,March,2864.55,2902,2910,2854.05,2867.1,2866.7,2871.27,309456,888533248.8,22831,201189,65.01
BAJAJ-AUTO,EQ,March,2866.7,2869.7,2890,2856.05,2879.9,2873.1,2878.9,221254,636968520,13364,117942,53.31
BAJAJ-AUTO,EQ,March,2873.1,2881.3,2944.9,2862.5,2940,2936.4,2902.3,431866,1253405228,22921,267810,62.01
BAJAJ-AUTO,EQ,March,2936.4,2945.9,2948.7,2890.15,2908.75,2912.5,2911.16,296053,861858012.6,27435,184997,62.49
BAJAJ-AUTO,EQ,March,2912.5,2916.15,2932.5,2905.15,2920,2923.55,2921.32,190575,556729958.3,11522,98423,51.65
BAJAJ-AUTO,EQ,March,2923.55,2926.6,2930.15,2890.1,2910,2906.85,2904.35,214599,623270205,13034,158457,73.84
BAJAJ-AUTO,EQ,March,2906.85,2890.25,2904.1,2845.15,2850,2853.8,2866.74,376780,1080128581,34892,300666,79.8
BAJAJ-AUTO,EQ,March,2853.8,2848.25,2875,2848.25,2861,2865.95,2864.24,364883,1045112182,13730,315713,86.52
BAJAJ-AUTO,EQ,March,2865.95,2880,2880,2835.05,2839,2843,2851.41,218228,622257304.3,19349,139713,64.02
BAJAJ-AUTO,EQ,March,2843,2845.7,2853,2795.1,2818.8,2808.4,2821.59,242914,685403167.4,9718,160965,66.26
BAJAJ-AUTO,EQ,March,2808.4,2820,2838.7,2810.05,2831.4,2824.85,2820.23,97374,274617163.1,13278,38542,39.58
BAJAJ-AUTO,EQ,March,2824.85,2827.8,2850,2796.55,2824,2831.1,2827.43,507170,1433986376,24830,277076,54.63
BAJAJ-AUTO,EQ,March,2831.1,2840.05,2847,2815,2820,2822.85,2828.36,369748,1045780393,22573,210132,56.83
BAJAJ-AUTO,EQ,March,2822.85,2822.5,2832.7,2800,2806,2805.45,2814.22,227360,639840695.8,29512,131951,58.04
BHEL,EQ,January,121.2,121.2,123.3,120.7,122.45,122.5,122.44,3236619,396286867.6,17338,579201,17.9
BHEL,EQ,January,122.5,122.75,126.25,122.6,125,124.8,125,5189549,648706611.7,28322,1376396,26.52
BHEL,EQ,January,124.8,125.05,127.95,125.05,127.05,127.1,126.78,6436133,815984607.2,33242,2885483,44.83
BHEL,EQ,January,127.1,127.25,128.55,126.15,128.15,127.95,127.67,4042940,516145510.2,31518,1542984,38.16
BHEL,EQ,January,127.95,127.4,128.5,126.1,126.6,126.4,127.12,4221178,536597917.6,26691,1471720,34.87
BHEL,EQ,January,126.4,127,128.45,126,127.75,127.6,127.62,2883288,367961147,16383,741943,25.73
BHEL,EQ,January,127.6,127.7,129.2,127.7,128.3,128.25,128.42,2587959,332343566.5,15263,531939,20.55
BHEL,EQ,January,128.25,128.7,129.8,128.2,128.4,128.65,129,4304575,555275895.7,33014,2132038,49.53
BHEL,EQ,January,128.65,129,129,126.15,127.65,127.95,127.54,5194775,662526700.4,45794,2342122,45.09
BHEL,EQ,January,127.95,130.15,130.35,128,128.9,128.75,128.91,6075558,783183702.7,42615,2489431,40.97
BHEL,EQ,January,128.75,129,129.15,127.75,128.8,128.5,128.59,2887404,371280080,20962,1022398,35.41
BHEL,EQ,January,128.5,129,129.5,127.6,127.85,127.95,128.55,1995429,256512610.8,13052,571186,28.62
BHEL,EQ,January,127.95,128.55,134.1,128.25,132.6,132.4,132.53,11996245,1589877327,59398,2979228,24.83
BHEL,EQ,January,132.4,133.4,134.55,131.65,132.25,132.4,132.91,6071927,807040630.3,33866,1189627,19.59
BHEL,EQ,January,132.4,131.8,132.95,128.5,128.8,129.05,130.56,3274133,427473595.3,21862,842737,25.74
BHEL,EQ,January,129.05,128.9,129.65,127,128.35,128.3,128.5,4019471,516490861.4,23932,1698115,42.25
BHEL,EQ,January,128.3,128.7,132.4,128.7,131.7,131.75,131.37,7770945,1020865972,32983,2844657,36.61
BHEL,EQ,January,131.75,132.45,133,129.85,131.85,131.9,131.72,7756057,1021625602,40014,3453375,44.52
BHEL,EQ,January,131.9,132.75,142.2,132.75,139.25,139.6,138.25,16301293,2253677443,80815,4353904,26.71
BHEL,EQ,January,139.6,139,139.8,137.45,138,138,138.29,4207978,581921125.5,40886,1306317,31.04
BHEL,EQ,January,138,138,141.1,136.2,136.7,137.05,138.39,6697709,926911250.1,34842,1708065,25.5
BHEL,EQ,February,137.05,137.7,140.7,135.7,140,139.9,138.61,8356768,1158344571,53248,3446887,41.25
BHEL,EQ,February,139.9,140.05,141,137.7,139.15,139,139.17,5345140,743868201.3,28583,2318991,43.39
BHEL,EQ,February,139,140,142.95,139.5,142.55,142.7,141.64,7444644,1054435053,37426,3189279,42.84
BHEL,EQ,February,142.7,143.95,145.6,142.2,144,144.05,143.91,8314922,1196596661,38420,2484584,29.88
BHEL,EQ,February,144.05,145.2,155,140.3,151.35,152.1,150.26,45093133,6775641387,206695,5630965,12.49
BHEL,EQ,February,152.1,151.4,157.15,150,156.8,156.25,153.83,25137024,3866864747,105435,10618414,42.24
BHEL,EQ,February,156.25,156.3,158.85,152.7,157,157.2,155.89,12610813,1965879974,58139,3722524,29.52
BHEL,EQ,February,157.2,157.6,159.6,156.35,157.7,158,158.3,8535707,1351223375,37905,3227593,37.81
BHEL,EQ,February,158,158,158,152.1,154.85,155.15,154.81,4853929,751420225.5,28767,1052146,21.68
BHEL,EQ,February,155.15,154.9,157.95,153.7,157.4,157.4,156.26,5628622,879547491,31970,1675426,29.77
BHEL,EQ,February,157.4,157,157,151.25,152,152.1,153.5,5433505,834047669.4,30629,1453956,26.76
BHEL,EQ,February,152.1,152,154.05,148.65,153.1,153.35,152.02,5689865,864970077.8,32901,1846665,32.46
BHEL,EQ,February,153.35,150,154.4,149.55,153.5,153.35,152.37,6882898,1048724560,33123,1398476,20.32
BHEL,EQ,February,153.35,153,154.85,152.1,153.5,153.45,153.48,3444104,528604376,18513,615629,17.87
BHEL,EQ,February,153.45,154,156.7,153.1,154.45,154.6,154.94,3398471,526571304,19025,392867,11.56
BHEL,EQ,February,154.6,155.9,157.9,153.9,154.15,154.3,155.71,6055197,942878885.5,40546,936326,15.46
BHEL,EQ,February,154.3,154.25,155.75,152.5,153.55,153.45,153.75,9309760,1431367773,33664,5257042,56.47
BHEL,EQ,February,153.45,153,154.9,151.85,152.3,152.8,153.32,2713293,415993017,17084,482243,17.77
BHEL,EQ,February,152.8,152.3,163.8,152.3,162.1,162.45,159.95,11035418,1765169785,67119,2365071,21.43
BHEL,EQ,March,162.45,163,164.3,159.6,160.45,160.25,161.42,7971452,1286741884,43608,1867445,23.43
BHEL,EQ,March,160.25,162,164.25,157.65,158.6,158.2,161.19,6401165,1031787219,38247,1352155,21.12
BHEL,EQ,March,158.2,156.95,160.4,155.8,158.25,158.15,158.01,6016379,950671666.9,41636,2447715,40.68
BHEL,EQ,March,158.15,158.65,162.2,158.5,161.1,161.05,160.64,4805933,772047076.7,28484,1191147,24.78
BHEL,EQ,March,161.05,162,164.35,159.45,159.85,160.15,161.29,7063295,1139228584,53016,2436439,34.49
BHEL,EQ,March,160.15,160,160.75,157,158,158.25,158.33,3101862,491116467,16817,823080,26.54
BHEL,EQ,March,158.25,157.05,159.65,156.4,156.85,157.5,157.92,2786858,440111994.3,19552,472418,16.95
BHEL,EQ,March,157.5,158.95,160.4,157.05,157.6,158.1,158.53,3360786,532791191.3,21513,585721,17.43
BHEL,EQ,March,158.1,162.95,164.5,160.1,161.4,161.35,162.16,7921183,1284486944,47742,2885750,36.43
BHEL,EQ,March,161.35,162,167.85,161.4,166.7,166.9,165.95,10664801,1769833313,67382,2951390,27.67
BHEL,EQ,March,166.9,167.85,169.4,167.4,168.9,168.85,168.51,5652622,952534918.4,36524,2273573,40.22
BHEL,EQ,March,168.85,169.9,171.75,166,168.45,168.65,168.67,8965428,1512226955,57480,3683891,41.09
BHEL,EQ,March,168.65,168.6,171.65,167.75,171.5,170.9,170.18,5754491,979322990.5,33030,1911831,33.22
BHEL,EQ,March,170.9,171.5,172.1,168.3,168.9,168.95,170.02,5022990,853997002,36436,2005774,39.93
BHEL,EQ,March,168.95,167.25,167.55,164.65,165.85,165.85,165.87,4539872,753034791.9,44389,1824967,40.2
